Title,ExperienceLevel,YearsOfExperience,Skills,YearsOfExperience_Min,ExperienceLevel_Normalized
Big Data Specialist,Fresher,0-1,"Hadoop (HDFS, MapReduce, Hive); Apache Spark basics; Java basics; Python basics; Scala basics; SQL basics; NoSQL basics; ETL concepts; Talend; Linux/Unix basics; Analytical thinking; Problem-solving; Teamwork",0,Entry-Level
Big Data Specialist,Fresher,0-1,Hadoop basics; Apache Spark basics; Java basics; Python basics; Scala basics; SQL basics; NoSQL basics; Talend basics; Apache NiFi basics; Linux/Unix basics; Curiosity; Teamwork; Problem-solving,0,Entry-Level
Big Data Specialist,Fresher,0-1,"Hadoop (HDFS, MapReduce, Hive); Apache Spark basics; Java basics; Python basics; Scala basics; SQL basics; NoSQL basics; ETL basics; Talend basics; Linux/Unix basics; Analytical thinking; Teamwork",0,Entry-Level
Big Data Specialist,Fresher,0-1,Hadoop basics; Spark basics; Java basics; Python basics; Scala basics; SQL basics; NoSQL basics; ETL concepts; Talend basics; Linux/Unix basics; Problem-solving; Curiosity; Teamwork,0,Entry-Level
Big Data Specialist,Fresher,0-1,Hadoop ecosystem basics; Apache Spark basics; Java basics; Python basics; Scala basics; SQL basics; NoSQL basics; Talend basics; Linux/Unix basics; Analytical thinking; Teamwork; Problem-solving,0,Entry-Level
Big Data Specialist,Fresher,0-1,Hadoop basics; Spark basics; Java basics; Python basics; Scala basics; SQL basics; NoSQL basics; ETL basics; Talend basics; Linux/Unix basics; Curiosity; Teamwork; Analytical thinking,0,Entry-Level
Big Data Specialist,Fresher,0-1,"Hadoop (HDFS, Hive, MapReduce); Spark basics; Java basics; Python basics; Scala basics; SQL basics; NoSQL basics; ETL basics; Talend basics; Linux/Unix basics; Analytical thinking; Teamwork",0,Entry-Level
Big Data Specialist,Fresher,0-1,Hadoop basics; Apache Spark basics; Java basics; Python basics; Scala basics; SQL basics; NoSQL basics; ETL concepts; Talend basics; Linux/Unix basics; Analytical thinking; Teamwork; Problem-solving,0,Entry-Level
Big Data Specialist,Experienced,3+,Hadoop; Spark Streaming; Kafka; Flink; Java advanced; Python advanced; Scala advanced; Redshift; BigQuery; Snowflake; AWS big data services; Azure big data services; GCP big data services; Tableau; Power BI; MLlib basics; TensorFlow basics; Data governance; Leadership; Collaboration,3,Mid-Level
Big Data Specialist,Experienced,4+,Hadoop ecosystem; Spark Streaming; Kafka; Flink; Java; Scala; Python; Redshift; BigQuery; Snowflake; AWS; Azure; GCP; Tableau; Power BI; QlikView; MLlib; TensorFlow basics; Data governance; Team leadership,4,Mid-Level
Big Data Specialist,Experienced,5+,Hadoop; Spark Streaming; Kafka; Flink; Java; Scala; Python; Redshift; BigQuery; Snowflake; AWS; Azure; GCP; Tableau; Power BI; MLlib; TensorFlow basics; Data governance; Leadership; Collaboration,5,Senior-Level
Big Data Specialist,Experienced,4+,Hadoop; Spark Streaming; Kafka; Flink; Java; Python; Scala; Redshift; BigQuery; Snowflake; AWS; Azure; GCP; Tableau; Power BI; MLlib; TensorFlow basics; Data governance; Leadership,4,Mid-Level
Big Data Specialist,Experienced,5+,Hadoop; Spark Streaming; Kafka; Flink; Java; Scala; Python; Redshift; BigQuery; Snowflake; AWS; Azure; GCP; Tableau; Power BI; QlikView; MLlib; TensorFlow basics; Data governance; Collaboration,5,Senior-Level
Big Data Specialist,Experienced,4+,Hadoop; Spark Streaming; Kafka; Flink; Java; Python; Scala; Redshift; BigQuery; Snowflake; AWS; Azure; GCP; Tableau; Power BI; MLlib; TensorFlow basics; Data governance; Leadership; Collaboration,4,Mid-Level
Big Data Specialist,Experienced,5+,Hadoop; Spark Streaming; Kafka; Flink; Java; Scala; Python; Redshift; BigQuery; Snowflake; AWS; Azure; GCP; Tableau; Power BI; MLlib; TensorFlow basics; Data governance; Leadership,5,Senior-Level
Big Data Specialist,Experienced,4+,Hadoop; Spark Streaming; Kafka; Flink; Java; Scala; Python; Redshift; BigQuery; Snowflake; AWS; Azure; GCP; Tableau; Power BI; MLlib; TensorFlow basics; Data governance; Collaboration; Leadership,4,Mid-Level
Big Data Specialist,Experienced,5+,Hadoop; Spark Streaming; Kafka; Flink; Java; Python; Scala; Redshift; BigQuery; Snowflake; AWS; Azure; GCP; Tableau; Power BI; MLlib; TensorFlow basics; Data governance; Leadership,5,Senior-Level
Big Data Specialist,Experienced,4+,Hadoop; Spark Streaming; Kafka; Flink; Java; Scala; Python; Redshift; BigQuery; Snowflake; AWS; Azure; GCP; Tableau; Power BI; MLlib; TensorFlow basics; Data governance; Collaboration; Leadership,4,Mid-Level
Blockchain Developer,Fresher,0-1,Java basics; Python basics; C++ basics; Solidity basics; Ethereum fundamentals; Hyperledger basics; Corda basics; Smart contract development and testing; Cryptography basics; DApps basics; Git basics; Truffle basics; Remix IDE basics; Problem-solving; Communication; Teamwork,0,Entry-Level
Blockchain Developer,Fresher,0-1,Java basics; Python basics; C++ basics; Solidity basics; Ethereum fundamentals; Hyperledger basics; Smart contract testing; Cryptography fundamentals; DApps basics; Git; Truffle; Remix IDE; Problem-solving; Teamwork; Adaptability,0,Entry-Level
Blockchain Developer,Fresher,0-1,Java basics; Python basics; C++ basics; Solidity basics; Ethereum; Hyperledger; Corda; Smart contract implementation; Cryptography basics; DApps fundamentals; Git basics; Truffle; Remix IDE; Problem-solving; Communication; Collaboration,0,Entry-Level
Blockchain Developer,Fresher,0-1,Java basics; Python basics; C++ basics; Solidity basics; Ethereum basics; Hyperledger basics; Corda basics; Smart contracts; Cryptography fundamentals; DApps basics; Git; Truffle; Remix IDE; Problem-solving; Teamwork; Adaptability,0,Entry-Level
Blockchain Developer,Fresher,0-1,Java basics; Python basics; C++ basics; Solidity basics; Ethereum fundamentals; Hyperledger basics; Corda basics; Smart contract development; Cryptography basics; DApps basics; Git; Truffle; Remix IDE; Problem-solving; Communication; Collaboration,0,Entry-Level
Blockchain Developer,Fresher,0-1,Java basics; Python basics; C++ basics; Solidity basics; Ethereum; Hyperledger; Corda basics; Smart contract implementation; Cryptography fundamentals; DApps basics; Git; Truffle; Remix IDE; Problem-solving; Teamwork; Adaptability,0,Entry-Level
Blockchain Developer,Fresher,0-1,Java basics; Python basics; C++ basics; Solidity basics; Ethereum basics; Hyperledger basics; Smart contract testing; Cryptography basics; DApps fundamentals; Git; Truffle; Remix IDE; Problem-solving; Communication; Collaboration,0,Entry-Level
Blockchain Developer,Fresher,0-1,Java basics; Python basics; C++ basics; Solidity basics; Ethereum; Hyperledger basics; Corda basics; Smart contract development; Cryptography basics; DApps basics; Git basics; Truffle; Remix IDE; Problem-solving; Teamwork; Adaptability,0,Entry-Level
Blockchain Developer,Fresher,0-1,Java basics; Python basics; C++ basics; Solidity basics; Ethereum basics; Hyperledger basics; Corda basics; Smart contracts basics; Cryptography fundamentals; DApps fundamentals; Git; Truffle; Remix IDE; Problem-solving; Communication; Teamwork,0,Entry-Level
Blockchain Developer,Fresher,0-1,Java basics; Python basics; C++ basics; Solidity basics; Ethereum fundamentals; Hyperledger basics; Corda basics; Smart contract implementation; Cryptography fundamentals; DApps basics; Git; Truffle; Remix IDE; Problem-solving; Teamwork; Collaboration,0,Entry-Level
Blockchain Developer,Experienced,3+,Java advanced; Python advanced; Solidity advanced; Rust basics; Ethereum; Hyperledger Fabric; Corda; Smart contract optimization; Cryptography advanced; Scalable DApps; Cross-chain development; Git advanced; Truffle advanced; Remix IDE advanced; Leadership; Collaboration; Problem-solving,3,Mid-Level
Blockchain Developer,Experienced,4+,Java advanced; Python advanced; Solidity advanced; Rust basics; Ethereum; Hyperledger; Corda; Smart contract security audits; Gas optimization; Cryptography advanced; Scalable DApps; Cross-chain interoperability; Cloud integration; Leadership; Mentoring; Collaboration,4,Mid-Level
Blockchain Developer,Experienced,5+,Java advanced; Python advanced; Solidity advanced; Rust basics; Ethereum multi-chain; Hyperledger advanced; Corda; Smart contract optimization and security audits; Cryptography expert; Scalable DApps; Cross-chain; Cloud integration; Leadership; Project management; Team collaboration,5,Senior-Level
Blockchain Developer,Experienced,5+,Java advanced; Python advanced; Solidity advanced; Rust basics; Ethereum; Hyperledger; Corda; Smart contract optimization; Cryptography; Scalable DApps; Cross-chain interoperability; Cloud integration; Leadership; Mentoring; Team collaboration; Innovation management,5,Senior-Level
Blockchain Developer,Experienced,6+,Java advanced; Python advanced; Solidity advanced; Rust basics; Ethereum multi-chain; Hyperledger Fabric; Corda; Smart contract security audits; Gas optimization; Cryptography advanced; Scalable DApps; Cross-chain solutions; Cloud integration; Leadership; Project management; Innovation management,6,Senior-Level
Blockchain Developer,Experienced,5-7,Java advanced; Python advanced; Solidity advanced; Rust basics; Ethereum multi-chain; Hyperledger; Corda; Smart contract optimization; Cryptography expert; Scalable DApps; Cross-chain interoperability; Cloud integration; Leadership; Team management; Innovation strategies,5,Senior-Level
Blockchain Developer,Experienced,6+,Java advanced; Python advanced; Solidity advanced; Rust basics; Ethereum; Hyperledger; Corda; Smart contract optimization; Cryptography advanced; Scalable DApps; Cross-chain solutions; Cloud integration; Leadership; Project management; Team collaboration; Innovation,6,Senior-Level
Blockchain Developer,Experienced,5+,Java advanced; Python advanced; Solidity advanced; Rust basics; Ethereum multi-chain; Hyperledger Fabric; Corda; Smart contract security audits; Gas optimization; Cryptography advanced; Scalable DApps; Cross-chain; Cloud integration; Leadership; Mentoring; Project management,5,Senior-Level
Blockchain Developer,Experienced,6+,Java advanced; Python advanced; Solidity advanced; Rust basics; Ethereum multi-chain; Hyperledger; Corda; Smart contract optimization; Cryptography expert; Scalable DApps; Cross-chain interoperability; Cloud integration; Leadership; Team management; Innovation; Stakeholder collaboration,6,Senior-Level
Blockchain Developer,Experienced,5+,Java advanced; Python advanced; Solidity advanced; Rust basics; Ethereum multi-chain; Hyperledger; Corda; Smart contract security audits; Gas optimization; Cryptography advanced; Scalable DApps; Cross-chain interoperability; Cloud integration; Leadership; Project management; Innovation; Mentorship,5,Senior-Level
Business Analyst,Fresher,0-1,Data analysis; Excel; SQL basics; Tableau basics; Power BI basics; Requirement gathering; Documentation; Agile methodology awareness; Communication; Problem-solving,0,Entry-Level
Business Analyst,Mid-Level,2-5,Advanced data analysis; SQL; Tableau; Power BI; Business process mapping; Requirement gathering; Agile methodologies; Stakeholder communication; Critical thinking; Data storytelling,2,Entry-Level
Business Analyst,Experienced,5-8,Business intelligence; Advanced SQL; Tableau; Power BI; SAS; AI-driven analytics; Requirement gathering; Agile project management; Stakeholder management; Strategic planning,5,Senior-Level
Business Analyst,Experienced,6-10,Advanced analytics; SQL; Excel; Tableau; Power BI; AI-enhanced analytics; Requirement elicitation; Agile leadership; Stakeholder engagement; Business process optimization,6,Senior-Level
Business Analyst,Fresher,0-1,Data interpretation; Excel; SQL basics; Power BI basics; Requirement documentation; Agile fundamentals; Communication; Team collaboration; Problem-solving; Research skills,0,Entry-Level
Business Analyst,Mid-Level,2-5,Data analysis; SQL; Tableau; Power BI; Business process modeling; Requirement gathering; Agile project management; Stakeholder communication; Critical thinking; Data storytelling,2,Entry-Level
Business Analyst,Experienced,5-8,Business intelligence; Advanced SQL; Tableau; Power BI; SAS; AI-powered analytics; Requirement elicitation; Agile methodology; Stakeholder management; Strategic planning,5,Senior-Level
Business Analyst,Experienced,6-10,Advanced data analysis; SQL; Excel; Tableau; Power BI; AI-enhanced analytics; Requirement management; Agile leadership; Stakeholder engagement; Business process optimization,6,Senior-Level
Business Analyst,Fresher,0-1,Data analysis basics; Excel; SQL; Power BI basics; Requirement documentation; Agile fundamentals; Communication; Problem-solving; Collaboration; Research,0,Entry-Level
Business Analyst,Mid-Level,2-5,Data analysis; SQL; Tableau; Power BI; Business process modeling; Requirement gathering; Agile methodology; Stakeholder communication; Critical thinking; Data storytelling,2,Entry-Level
Business Analyst,Experienced,5-8,Advanced SQL; Tableau; Power BI; Business Intelligence; SAS; AI-driven analytics; Requirement elicitation; Agile methodology; Stakeholder management; Strategic planning,5,Senior-Level
Business Analyst,Experienced,6-10,Data analysis; SQL; Excel; Tableau; Power BI; AI-enhanced analytics; Requirement management; Agile leadership; Stakeholder engagement; Business process optimization,6,Senior-Level
Business Analyst,Fresher,0-1,Basic data analysis; Excel; SQL; Power BI basics; Requirement documentation; Agile fundamentals; Communication; Problem-solving; Collaboration; Research,0,Entry-Level
Business Analyst,Mid-Level,2-5,Data analysis; SQL; Tableau; Power BI; Business process modeling; Requirement gathering; Agile methodology; Stakeholder communication; Critical thinking; Data storytelling,2,Entry-Level
Business Analyst,Experienced,5-8,Business Intelligence; Advanced SQL; Tableau; Power BI; SAS; AI-driven analytics; Requirement elicitation; Agile methodology; Stakeholder management; Strategic planning,5,Senior-Level
Business Analyst,Experienced,6-10,Advanced data analysis; SQL; Excel; Tableau; Power BI; AI-enhanced analytics; Requirement management; Agile leadership; Stakeholder engagement; Business process optimization,6,Senior-Level
Business Analyst,Fresher,0-1,Data analysis basics; Excel; SQL basics; Power BI basics; Requirement documentation; Agile fundamentals; Communication; Problem-solving; Collaboration; Research,0,Entry-Level
Business Analyst,Mid-Level,2-5,Data analysis; SQL; Tableau; Power BI; Business process modeling; Requirement gathering; Agile methodology; Stakeholder communication; Critical thinking; Data storytelling,2,Entry-Level
Business Analyst,Experienced,5-8,Advanced SQL; Tableau; Power BI; Business Intelligence; SAS; AI-driven analytics; Requirement elicitation; Agile methodology; Stakeholder management; Strategic planning,5,Senior-Level
Business Analyst,Experienced,6-10,Advanced data analysis; SQL; Excel; Tableau; Power BI; AI-enhanced analytics; Requirement management; Agile leadership; Stakeholder engagement; Business process optimization,6,Senior-Level
BI Analyst,Entry-Level,0–1 year,SQL; MySQL basics; PostgreSQL basics; Tableau; Power BI; Excel charts and dashboards; Basic statistics; ETL awareness; Business acumen; Data analysis,0,Entry-Level
BI Analyst,Entry-Level,0–1 year,SQL querying; Tableau; Power BI; Excel charts and pivot tables; Basic statistical analysis; ETL process awareness,0,Entry-Level
BI Analyst,Entry-Level,0–1 year,SQL; MySQL; PostgreSQL; Tableau; Power BI; Excel dashboards; Basic statistics; ETL process understanding; KPI knowledge,0,Entry-Level
BI Analyst,Entry-Level,0–1 year,SQL; MySQL; PostgreSQL; Tableau; Power BI; Excel charts; Basic statistical analysis; ETL understanding; Business metrics awareness,0,Entry-Level
BI Analyst,Entry-Level,0–1 year,SQL querying; MySQL/PostgreSQL; Tableau; Power BI; Excel visualization; Data analysis; ETL process knowledge; KPI understanding,0,Entry-Level
BI Analyst,Entry-Level,0–1 year,SQL; MySQL; PostgreSQL; Tableau; Power BI; Excel; Basic data analysis; Statistics; ETL understanding; Business acumen,0,Entry-Level
BI Analyst,Entry-Level,0–1 year,SQL; MySQL/PostgreSQL; Tableau; Power BI; Excel charts; Basic statistics; ETL understanding; Business metrics awareness,0,Entry-Level
BI Analyst,Entry-Level,0–1 year,SQL; MySQL/PostgreSQL; Tableau; Power BI; Excel; Basic statistics; ETL process understanding; Business process knowledge,0,Entry-Level
BI Analyst,Entry-Level,0–1 year,SQL; MySQL/PostgreSQL; Tableau; Power BI; Excel charts and dashboards; Basic statistics; ETL knowledge; KPI understanding,0,Entry-Level
BI Analyst,Senior-Level,4–8 years,Advanced analytics; Predictive modeling; Forecasting; Data modeling; Tableau; Power BI; QlikView; Looker; SQL; Redshift; Snowflake; ETL pipelines; KPI development; Data governance,4,Mid-Level
BI Analyst,Senior-Level,5–9 years,Predictive analytics; Advanced BI modeling; Forecasting; Tableau; Power BI; Looker; QlikView; SQL; Redshift; Snowflake; ETL pipeline design; KPI and performance metrics development,5,Senior-Level
BI Analyst,Senior-Level,6+ years,Tableau; Power BI; Looker; QlikView; SQL & Database management; Redshift; Snowflake; Predictive analytics; Forecasting; Data modeling; ETL pipeline management; KPI strategy,6,Senior-Level
BI Analyst,Senior-Level,5–8 years,Advanced Tableau; Power BI; Looker; QlikView; Complex SQL queries; Redshift; Snowflake; Predictive modeling; Forecasting; ETL pipeline design; KPI monitoring,5,Senior-Level
